question_id	answer_id	comment	time_stamp	username
837	873	There were already studies in the 1930's in both Germany & the U.S. suggesting lung cancer and a reduced life span (but most of it was from Germany). Germany even outlawed things like smoking in public buildings, trains, and such out of concerns for second hand smoke (!)	2015-05-05 01:16:06Z	Carpetsmoker
837	873	@Carpetsmoker - I agree that there was evidence long before, but there were methodological problems. I do like this 1938 paper in Science, though. Immunity?!	2015-05-05 01:41:49Z	anongoodnurse
837	873	@Carpetsmoker As I said, it very much depends on what you mean by "evidence" - those are the results I found from my exposure to the epidemiological literature, but if you've got earlier - well, that's material for your own, better answer, is it not?	2015-05-05 02:03:27Z	Fomite
837	873	@anongoodnurse Thanks for the link. And yeah, there wasn't a single "aha!" moment; there rarely is with this sort of thing. Evidence grows over time... I have half an answer written, not sure if I have time to finish it any time soon though ;-)	2015-05-05 17:04:17Z	Carpetsmoker
833	883	And what happens when the effects of caffeine dwindle? How much caffeine should one take to maintain the desired blood pressure and what are the risks associated with this? I had to downvote such an off-hand answer :-(.	2015-09-17 14:18:25Z	Lucky
831	850	I like your input, but it seems you only address the first study. Is that right?	2015-05-04 09:50:40Z	
831	850	The answer only addresses the first study because (if I understood the poster correctly) it's a clinical trial of the specific product in question. I assumed that the others are similar products, which would be less relevant.	2015-05-04 10:19:42Z	octern
831	850	The first was is the one that supports the 92% claim (I think). I'm not sure if the other studies agree or not...	2015-05-04 13:57:08Z	
825	865	I have been examined by a doctor and declared normal, but often I feel my heart beating then not beating, then beating again, even though when feeling my pulse the rhythm is regular and stable, with a normal rate.  Perhaps this is just my perception changing at different times?	2015-05-05 07:44:44Z	
825	865	We can't customize answers to fit every particular situation. We would need a lot more information, which only a qualified health care provider is capable of gathering and applying to your particular situation. If you are particularly worried, there is the option of ambulatory (event) monitoring.	2015-05-05 15:35:17Z	anongoodnurse
825	865	I know this is an old question, but is feeling a second, lesser beat through the chest right after the main one normal? It feels exactly like those videos where a heart beats, but would you feel that? I only feel this when stressed.	2017-07-17 00:16:43Z	APCoding
825	10100	Thanks Laura, I didn't down vote but "heart racing" isn't really relevant to the question.	2016-11-15 07:43:15Z	
825	10100	This does not address the original question.  Please provide a well referenced answer to the question, or this may be deleted.	2016-11-30 21:39:07Z	Atl LED
820	1368	This post has the makings of a very good answer, but here on Health, we strongly encourage using references. They are the only way in which we can tell if information is reliable or not. If you are struggling to find good sources, check out, What are reliable sources? If you want to learn more about our site's stance on answers without references, check out, Should answers without references be immediately deleted? Thanks :)	2015-06-28 03:07:08Z	michaelpri
819	828	Hi @aparente001! We expect answers to be backed up with references, as explained in this meta: meta.health.stackexchange.com/questions/1/… - Would you edit your answer in a way claims can be vetted by the community? Thanks!	2015-05-02 16:50:54Z	Shlublu
815	830	1+ Good job on the answer definitely, its well supported and everything. However, doesn't being cold lower your immune system? I know the other answer mentions that and that does seem like something worth while to mention.	2016-02-16 04:07:38Z	Pobrecita
815	830	@Pobrecita I doubt that being cold "lowers your immune system" (whatever you imagine that means). Being cold often is sure going to make you weak in general since you need to invest valuable nutrients in order to maintain homeostasis, then you're probably more likely to get sick if infected. But there are many other things that make you weak and are known to lead to sickness, such as stress, heavy exercise, malnutrition...	2016-06-09 13:37:13Z	Tomáš Zato
815	830	@TomášZato I agree with Pobrecita's point. Your body puts more resources into staying warm when you are cold, and this lowers the immune system. At least that's what I've been told.	2017-01-22 13:11:08Z	Celeritas
815	830	@Celeritas That's really imagining human body like a sci-fi spaceship that freeky moves ennergy from "motors" to "shields". Not even real means of transport work like that. How do you imagine "lowering immune system" would work? Converting leukocytes to heat? I doubt that.	2017-01-22 13:50:11Z	Tomáš Zato
815	830	@Celeritas yourlogicalfallacyis.com/burden-of-proof - medical claims are to be proven, not disproven. I don't know how exactly it works, but I highly doubt it's as simplistic as you describe.	2017-01-22 13:58:58Z	Tomáš Zato
815	845	This is the study Cardiff refers to: It is a small study; the authors also relied on self-reporting and state: "The  results  of  the  present  study demonstrate that chilling  is  associated  with  the  onset  of  common  cold symptoms but the study does not provide any objective evidence, such as virology, that the subjects were infected  with  a  common  cold  virus." In any case, it has been suggested elsewhere that a subclinical infection may be converted to a clinical infection with cold exposure.	2015-05-05 16:11:37Z	anongoodnurse
814	4407	Hi, Abdisalam, welcome to Health! Here, references are strongly encouraged in answers to back up points made therein. Unsourced material may be downvoted or deleted - and is certainly frowned upon. Can you add citations to support what you've written here? Thanks!	2016-01-15 23:02:18Z	HDE 226868
814	4407	The OP is asking very specifically about when the tar is expelled from the lungs. I don't see how your post answers that, I'm afraid.	2016-01-16 09:00:45Z	YviDe
808	829	Since the link said "Full text" I thought it had the full text, and not a synopsis of the result. The 92% claim is in the promotional material from the spray.  Meanwhile I found some other "similar studies" (I think), and asked a more broad question. It's here, if want to have a look. Thanks!	2015-05-03 06:48:05Z	
797	805	so 3500 calories only equals a pound of fat (on average) if you lose muscle mass for instance, I'm assuming that muscle would have less calories, you would end up losing a lot more weight with the same calorie deficit than if you were losing fat?	2015-05-01 03:01:39Z	
